Longitude,Latitude
-5.93333,54.63632
-5.92652,54.57468
-6.33636,54.46528
-6.64399,54.5522
-5.92765,54.60078
-5.89212,54.51392
-5.81761,54.855
-6.27508,54.35748
-5.97349,54.60835
-6.38785,54.4697
-5.62538,54.66359
-6.74392,54.63454
-6.33359,54.4631
-5.91323,54.60386
-5.95349,54.68075
-6.49774,55.18323
-6.35077,54.87425
-5.91323,54.60386
-5.92914,54.60897
-7.6379,54.36015
-6.04587,54.51323
-7.53749,54.79491
-7.3266,54.9992
-5.71091,54.75411
-5.71091,54.75411
-6.94172,55.04907
-6.44013,54.42089
-6.19209,54.69321
-6.07103,54.50837
-6.19209,54.69321
-5.90974,54.60009
-5.92481,54.6157
-6.46829,54.50613
-6.26869,54.35083
-5.92641,54.60118
-5.92259,54.63886
-5.88633,54.21581
-5.91323,54.60386
-6.22657,54.72392
-5.67,54.66121
-5.92826,54.6014
-6.21815,54.62089
-5.54736,54.38203
-7.45956,54.81757
-6.39739,54.19013
-7.31023,54.9888
-5.68081,54.65351
-7.63907,54.34627
-5.92765,54.60078
-5.93803,54.61569
-6.67706,55.12804
-6.52544,54.21677
-5.54749,54.38141
-6.3358,54.17793
-6.3358,54.17793
-7.3047,54.59954
-6.33296,54.45578
-7.31737,55.01054
-6.35147,54.89243
-5.92641,54.60118
-7.63907,54.34627
-6.00596,54.74873
-6.70784,54.54553
-5.92177,54.59959
-5.84977,54.25704
-5.93196,54.60384
-5.93015,54.59725
-5.92641,54.60118
-5.78656,54.65575
-5.92651,54.59706
-5.84977,54.25704
-6.44057,54.42041
-6.34566,54.17084
-7.21163,55.00298
-5.92822,54.60879
-5.96144,54.62798
-6.76612,54.51153
-5.93044,54.59255
-6.41372,54.21574
-6.34086,54.4619
-6.33962,54.17662
,
,
-5.94626,54.66917
-5.94377,54.66787
-7.47378,54.82952
-6.94172,55.04907
-6.02672,54.57664
-5.66728,54.66357
-6.35503,54.44878
-5.90111,54.56978
-6.25774,55.19871
-5.92641,54.60118
-6.65735,55.1455
-5.94377,54.66787
-7.34177,55.00023
-6.33856,54.1782
-6.33856,54.1782
-5.96232,54.59521
-5.92753,54.59979
-6.92364,55.04305
-5.92641,54.60118
-6.02672,54.57664
-5.88699,54.59204
-6.66611,55.13433
-5.94377,54.66787
-5.99365,54.57506
-7.64807,54.33663
-6.64361,54.88026
-6.02672,54.57664
-7.30221,55.00323
-6.26411,54.35155
-7.64807,54.33663
-6.26626,54.34143
-7.71939,54.52221
-5.82928,54.46003
-6.60406,54.75132
-5.99199,54.5831
-5.63527,54.6625
-6.40513,54.42753
-6.94172,55.04907
-5.95723,54.59547
-5.99365,54.57506
-5.9308,54.56711
-5.92911,54.66285
-5.93749,54.64125
-7.483,54.8168
-5.89032,54.21909
-7.46345,54.82698
-6.44598,54.42235
-7.26904,54.61362
-6.64672,55.12648
-6.64672,55.12648
-6.64672,55.12648
-5.92502,54.54764
-6.64715,54.49238
-6.65572,54.35101
-5.77285,54.72864
-6.01964,54.5756
-6.7025,54.24573
-6.27141,54.86646
-5.99278,54.98559
-6.60948,54.75421
-5.78956,54.73907
-6.01916,54.55019
-5.91408,54.54695
-5.92641,54.60118
-5.92641,54.60118
-5.529,54.60836
,
-7.3427,54.99701
-5.89083,54.67805
-7.31882,54.99688
-5.78525,54.72824
-6.00239,54.57861
-5.71399,54.32922
-6.33952,54.46331
-7.30404,54.59717
-6.48633,54.22197
-5.93462,54.59579
-6.74855,54.50011
-7.30398,54.60004
-5.96859,54.58981
,
-7.3258,54.60733
-7.32191,54.99931
-7.26904,54.61362
-6.77834,54.5106
-7.47212,54.82078
-6.26575,54.85007
-5.96197,54.67092
-5.96197,54.67092
-5.96137,54.61584
-5.70059,54.32609
-6.35075,54.77363
-5.98883,54.59266
-5.81428,54.58717
-6.04536,54.51009
-6.54706,54.37245
-7.30398,54.60004
-7.26904,54.61362
-6.54706,54.37245
-6.41895,54.43406
-5.68339,54.59622
,
-5.92822,54.60879
,
-6.67103,55.12922
,
-6.00321,54.76088
-6.27421,54.88146
-6.33092,54.46731
-7.47704,54.82192
-5.53926,54.62937
-5.97396,54.66581
-7.29215,54.98628
-6.14787,54.41551
-6.33235,54.46219
-6.67103,55.12922
-5.92557,54.59006
-5.77264,54.65921
-6.33235,54.46219
-5.95236,54.75523
-5.94858,54.67369
-7.47704,54.82192
-5.92365,54.65961
-5.93724,54.61526
-6.33235,54.46219
-6.01818,54.55634
-7.31844,55.01698
-5.9271,54.60194
-6.0103,54.54295
-7.31281,54.98859
-6.012,54.57158
-6.60291,54.40936
-6.32901,54.7472
-5.93033,54.59919
-5.9625,54.60644
-5.97237,54.62639
-5.89449,54.59836
-5.83848,54.639
-7.2013,55.03599
-5.99365,54.57506
-7.31612,55.02837
-5.93637,54.54849
-5.98029,54.56205
-6.94937,55.04322
-5.99365,54.57506
-6.27421,54.88146
-5.93517,54.58836
-7.63961,54.34549
-6.27421,54.88146
-7.34532,54.97802
-5.99365,54.57506
-5.92365,54.65961
-7.57199,54.31712
-5.88605,54.58976
-5.88605,54.58976
-7.46084,54.51232
-5.99365,54.57506
-6.04671,54.51128
-5.92529,54.60226
-5.93141,54.59594
-6.3419,54.46395
-5.93331,54.58863
-5.93301,54.58799
-7.29215,54.98628
-5.88766,54.59518
-6.37676,54.44875
-7.13516,54.48879
-6.92635,54.59444
-6.32172,54.47437
-5.87531,54.60804
-7.32291,55.00115
-5.54499,54.63603
-7.27563,55.04382
-6.02727,54.56137
-5.92213,54.60236
-6.74609,54.65283
-6.54357,54.31523
-5.93041,54.58949
-5.93041,54.58949
-6.94081,54.48695
-5.95472,54.6788
-7.64088,54.35181
-7.31343,54.59628
-5.93115,54.59594
-5.9595,54.63044
-6.93964,54.59506
-6.65823,54.61037
-6.37516,54.29321
-5.89483,54.58128
-5.64825,54.66525
-7.32316,55.02057
-6.35743,54.45278
-7.32214,54.40523
-5.84063,54.85352
-6.33879,54.18134
-5.91792,54.57435
-5.91792,54.57435
-6.26609,54.35232
-5.81393,54.714
-6.76383,54.50119
-7.3203,54.99672
-6.0474,54.50613
-7.32247,54.99576
-6.27915,54.34434
-6.02131,54.56664
-7.32247,54.99576
-5.7006,54.32362
-6.37516,54.29321
-5.88766,54.59518
-6.72459,54.99082
-6.26873,55.19867
-7.33246,55.02888
-6.33547,54.46627
-6.67607,55.13183
-7.32247,54.99576
-5.93505,54.59857
-6.27238,54.87037
-5.96098,54.59289
-5.92701,54.60182
-5.67411,54.65681
-6.33759,54.17632
-7.35626,54.95686
-7.32247,54.99576
-5.92765,54.60078
-6.34313,54.46889
-6.71765,55.18192
-6.37516,54.29321
-7.32247,54.99576
-5.93887,54.62265
-5.94259,54.61573
-6.69302,54.54382
-5.66445,54.59418
-6.02522,54.50881
-7.32247,54.99576
-5.88699,54.59204
-5.6597,54.5951
-5.69884,54.60257
-7.175,55.02783
-5.97777,54.55315
-6.01339,54.56968
-5.92529,54.60226
-5.92822,54.60879
-7.64143,54.34637
-6.08575,55.0894
-6.16681,54.23778
-7.62632,54.35742
-5.93429,54.60017
-6.46209,54.41262
-5.96021,54.60774
-5.96555,54.3192
-6.74498,54.64588
-5.84161,54.63377
-5.66346,54.66279
-7.65285,54.34688
-5.76515,54.55191
-5.94435,54.61735
-5.95828,54.67097
-5.88982,54.59221
-5.81176,54.72308
-6.26651,54.35202
-6.15494,54.48998
-6.77933,55.15358
-6.46209,54.41262
-7.59107,54.71444
-5.9418,54.25801
-5.70884,54.59372
-6.40849,54.35672
-5.71508,54.33227
-7.34733,54.99053
-6.90939,54.90586
-6.90939,54.90586
-6.90939,54.90586
-5.66346,54.66279
-6.44411,54.4184
-5.71508,54.33227
-5.71508,54.33227
-5.89812,54.59311
-5.92529,54.60226
-5.66346,54.66279
-6.34318,54.17186
-6.92508,55.03775
-6.60948,54.75421
-6.32551,54.45825
-6.51367,55.06229
-5.89712,54.57652
-6.34318,54.17186
-7.35953,55.03285
-6.07528,54.50791
-5.70732,54.66493
-7.44743,54.24803
-6.19963,54.72912
-5.92529,54.60226
-6.35645,54.18625
-6.51613,55.07238
-5.97935,54.57539
-6.29302,54.46183
-5.9896,54.58947
-6.51367,55.06229
-5.95693,54.66995
-7.31616,54.98901
-6.28335,54.86376
-5.9271,54.29719
-5.94945,54.58894
-6.41021,54.18388
-6.41021,54.18388
-6.02522,54.50881
-6.36272,54.43706
-6.36272,54.43706
-6.26107,54.42198
-6.28335,54.86376
-6.33996,54.17052
-6.0051,54.5857
-6.0051,54.5857
-6.51227,55.07006
-6.2509,54.55965
-5.91323,54.60386
-6.17796,54.71871
-6.26107,54.42198
-5.97935,54.57539
-5.9481,54.60635
-5.9481,54.60635
-6.33834,54.17979
-6.02262,54.57443
-6.00988,54.57113
-5.92529,54.60226
-7.30919,54.36413
-6.3419,54.46395
-7.31966,55.03338
-6.40621,54.43348
-6.61088,54.7576
-6.40621,54.43348
-5.93463,54.61208
-5.81141,54.71561
-5.93666,54.58554
-6.33343,54.46542
-5.79065,54.58698
-5.96207,54.62622
-5.94134,54.60802
-5.71399,54.32922
-6.70398,54.53981
-6.33343,54.46542
-5.92578,54.58621
-5.92568,54.60041
-7.31171,54.99141
-5.9271,54.60194
-5.9271,54.60194
-5.95933,54.62147
-5.89941,54.67863
-5.93254,54.60307
-7.81615,54.41719
-6.41998,54.35838
-7.28605,54.98699
-7.32098,54.99505
-5.69593,54.5938
-5.79065,54.58698
-5.9554,54.60637
-5.9554,54.60637
-6.46802,54.42339
-6.0882,54.7426
-5.93469,54.59637
-5.93469,54.59637
-6.08327,54.50906
-6.35494,54.14109
-6.65336,55.13505
-5.92529,54.60226
-6.0445,54.51351
-5.96067,54.60568
-6.41998,54.35838
-6.00155,54.75297
-6.00227,54.76324
-6.00227,54.76324
-6.74175,54.64606
-5.98501,54.62823
-5.93564,54.59065
-6.02621,54.5699
-5.79065,54.58698
-6.61434,54.75566
-5.71556,54.3286
-7.16171,54.47337
-7.81615,54.41719
-6.65229,54.34575
-5.94055,54.6078
-5.92529,54.60226
-6.44121,54.42203
-6.63035,54.33837
-6.44121,54.42203
-6.34175,54.17692
-6.41895,54.43406
-6.21733,54.71496
-6.65519,54.34996
-5.98555,54.609
-5.91085,54.59975
-6.94081,54.48695
-5.95704,54.59866
-5.9681,54.61892
-5.76589,54.50389
-6.60406,54.75132
-5.9308,54.56711
-5.65782,54.65473
-5.94583,54.59608
-6.74561,54.64958
-5.76589,54.50389
-6.00283,54.57506
-5.93005,54.60148
-6.29223,54.87837
-5.76589,54.50389
-5.96809,54.58927
-6.40621,54.43348
-7.81615,54.41719
-6.32789,54.17972
-6.40621,54.43348
-7.26904,54.61362
-5.93346,54.59336
-5.95555,54.59573
-6.33846,54.46614
-6.7002,54.44487
-5.95555,54.59573
-6.52391,54.75332
-6.26999,54.8779
-5.91323,54.60386
-6.76359,54.50673
-5.82706,54.46504
-7.30897,55.03001
-7.48499,54.81946
-6.18276,54.7189
-6.26436,54.85986
-7.68658,54.45124
-5.92087,54.57566
-6.33514,54.17655
-5.71403,54.32987
-6.35275,54.18354
-7.81615,54.41719
-5.92822,54.60879
-6.66848,55.1423
-6.01845,54.57474
-6.05847,54.50969
-5.99042,54.59089
-5.49154,54.54607
-7.44889,54.77328
-5.92261,54.58558
-6.39169,54.42913
-6.27538,54.86804
-5.90208,54.54348
-6.55183,54.77597
-6.33514,54.17655
-6.55183,54.77597
-5.7018,54.57536
-5.99042,54.59089
-6.2783,54.87517
-6.71765,55.18192
-6.04043,54.55496
-6.26436,54.85986
-6.65519,54.34996
-5.70458,54.65769
-7.46773,54.82889
-6.00317,54.75724
-7.33937,54.98748
-5.65406,54.64042
-7.31996,54.99696
-6.66174,54.34984
-6.02522,54.50881
-6.41803,54.44118
-6.66478,54.6949
-5.924,54.59839
-6.26436,54.85986
-6.3398,54.17367
-7.81615,54.41719
-6.02764,54.55761
-5.9336,54.5946
-7.30082,54.60011
-6.26729,54.52104
-5.9271,54.60194
-6.14836,54.19524
-5.91027,54.59119
-6.33962,54.17662
-6.33962,54.17662
-6.33962,54.17662
-5.70153,54.59228
-6.01573,54.53935
-6.60697,54.75347
-6.60697,54.75347
-6.60697,54.75347
-5.67,54.66121
-6.31768,54.45163
-7.30082,54.60011
-7.48499,54.81946
-6.20208,54.71773
-5.924,54.59839
-5.72564,54.63385
-5.94557,54.59896
-6.03004,54.55467
-5.9588,54.67784
-5.7159,54.3289
-6.33311,54.46052
-6.05943,54.51365
-7.33397,55.03207
-6.71864,55.18377
-6.35426,54.45459
-5.96027,54.59111
-7.32194,54.99672
-5.9333,54.59716
-5.9333,54.59716
-5.69837,54.59074
-6.70097,54.24952
-5.99195,54.57409
-5.96027,54.59111
-5.93429,54.60017
-6.74498,54.64588
-5.92905,54.60221
-5.89417,54.22486
-6.94417,55.04652
-7.60915,54.35309
-5.54733,54.38273
-5.91514,54.59635
-6.27405,54.86641
-5.89589,54.40328
-5.9714,54.69291
-6.27441,54.34742
-5.93688,54.61115
-5.70125,54.59442
-7.64231,54.34669
-6.01218,54.57632
-7.63304,54.34413
-7.30201,54.60003
-5.93015,54.59725
-7.64231,54.34669
-5.92822,54.60879
-5.87599,54.59396
-6.03165,54.51409
-6.94417,55.04652
-7.31846,54.49873
-5.92765,54.60078
-6.5075,54.23637
-7.31846,54.49873
-6.66677,54.69432
-6.66677,54.69432
-5.69904,54.59416
-5.95946,54.59265
-6.66721,55.1273
-7.35185,54.99313
-6.00291,54.75458
-5.89051,54.22193
-6.33856,54.1782
-6.04866,54.51265
-7.16188,54.41669
-5.89051,54.22193
-6.29837,54.46248
-6.45031,54.41981
-6.04866,54.51265
-7.31882,54.99688
-5.92765,54.60078
-6.74444,54.64776
-6.74498,54.64588
-6.04866,54.51265
-7.30302,54.59923
-5.90531,54.56365
-6.29837,54.46248
-5.9252,54.6021
-5.93702,54.61574
-6.41616,54.42756
-7.63399,54.46921
-7.30897,55.03001
-5.7159,54.3289
-5.93702,54.61574
-5.92213,54.60236
-6.26616,54.85573
-6.02522,54.50881
-5.90188,54.57209
-7.28622,55.00201
-6.26738,54.35124
-5.98498,54.59379
-5.91812,54.60076
-5.92324,54.59601
-5.92026,54.66282
-5.92876,54.60191
-6.65989,54.35139
-7.30221,55.00323
-6.47439,54.87302
-7.30302,54.59923
-5.93517,54.58836
-6.21802,54.8873
-5.90893,54.59404
-5.92769,54.59701
-7.33505,54.9944
-5.93517,54.58836
-7.32242,55.00314
-6.94265,55.05257
-7.32158,54.99764
-7.29215,54.98628
-7.32364,55.00122
-5.90922,54.56006
-5.90499,54.59285
-6.26616,54.85573
-7.483,54.8168
-6.74498,54.64588
-7.32047,54.99661
-5.93196,54.60384
-6.98234,54.57694
-6.77669,54.48843
-7.30897,55.03001
-7.06686,54.90776
-7.06686,54.90776
-5.91461,54.5955
-5.98288,54.56056
-6.37025,54.44906
-5.92485,54.5975
-6.32673,54.45311
-5.92485,54.5975
-7.93661,54.31539
-6.10561,54.6989
-6.01297,54.54611
-5.93377,54.65026
-5.9095,54.59812
-5.81148,54.71143
-5.92769,54.59701
-5.9108,54.56383
-5.93346,54.68703
-6.26798,54.34503
-5.9363,54.60882
-6.5404,54.86424
-5.90188,54.57209
-7.32364,55.00122
-6.74324,54.85563
-6.70332,54.25038
-6.32587,54.31099
-5.98519,54.62771
-6.19548,54.71696
-5.83949,54.62672
-7.33198,54.99127
-5.92117,54.58792
-5.92769,54.59701
-5.94307,54.59066
-7.30592,54.59102
-5.9108,54.56383
-5.93365,54.59511
-5.81105,54.59722
-5.8172,54.72447
-6.19113,54.71953
-6.3398,54.17367
-6.03736,54.51403
-6.5404,54.86424
-7.66182,54.34807
-5.9258,54.60245
-5.93151,54.59914
-6.23971,54.5665
-6.05613,54.50663
-7.31483,54.9854
-5.71783,54.32706
-6.02679,54.57714
-6.61417,54.74905
-5.90443,54.59443
-5.89826,54.55137
-6.27253,54.84627
-7.4674,54.83063
-6.17857,54.70415
-5.77835,54.72656
-5.77835,54.72656
-5.99568,54.56718
-6.20265,54.72409
-7.44718,54.25572
-5.70809,54.32376
-6.2695,54.34624
-7.26722,54.97745
-7.3382,54.34544
-5.95278,54.61882
-6.34091,54.1743
-6.18468,54.92528
-6.78075,54.50239
-5.91046,54.59179
-5.98498,54.59379
-6.76918,55.14805
-6.94613,55.04469
-5.96583,54.67425
-5.90311,54.59596
-6.02522,54.50881
-6.42108,55.16531
-6.42108,55.16531
-6.42108,55.16531
-6.42108,55.16531
-5.63231,54.65023
-5.85037,54.25735
-6.27128,54.34905
-5.70892,54.31851
-6.21929,54.71458
-5.82978,54.73103
-5.98029,54.56205
-7.33019,54.99665
-6.19209,54.69321
-7.47421,54.80815
-5.66093,54.59818
-6.94613,55.04469
-5.66799,54.663
-5.90768,54.59132
-6.2563,55.20036
-6.41895,54.43406
-5.7133,54.31521
-6.15157,54.41612
-5.93015,54.59725
-6.26964,54.34962
-5.90897,54.58761
-5.96092,54.591
-5.92252,54.55268
-5.99367,54.56717
-5.99367,54.56717
-7.11237,54.62607
-6.37594,54.18964
-5.93505,54.59857
-7.65182,54.34318
-7.65182,54.34318
-7.65182,54.34318
-5.9418,54.25801
-5.93505,54.59857
-5.93301,54.58799
-6.6612,55.13642
-6.45489,54.41571
-6.45489,54.41571
-5.90827,54.58613
-5.92859,54.59937
-5.86859,54.23259
-7.47397,54.82055
-5.54179,54.38384
-6.04268,54.5109
-5.93379,54.63517
-7.3258,54.60733
-6.78459,54.50656
-6.03129,54.56888
-7.21636,54.97917
-5.93641,54.6179
-5.4937,54.53977
-5.94763,54.63338
-6.3237,54.47304
-6.3237,54.47304
-5.9252,54.6021
-6.04536,54.51009
-6.07103,54.50837
-5.68339,54.59622
-5.92651,54.59706
-5.79428,54.35203
-6.43803,54.0642
-5.9701,54.61109
-5.924,54.59839
-5.93636,54.6146
-6.78459,54.50656
-6.19209,54.69321
-6.19209,54.69321
-6.19209,54.69321
-6.44121,54.42203
-6.76383,54.50119
-6.70832,54.54399
-7.6386,54.36218
-6.34645,55.17081
-5.9701,54.61109
-6.02492,54.52275
-5.92536,54.60114
-6.41581,54.43355
-6.33494,54.45839
-5.96119,54.61077
-6.19537,54.71044
-7.32364,55.00122
-5.92769,54.59701
-6.25883,54.41339
-5.94061,54.60081
-7.3296,54.99974
-6.33862,54.18094
-7.26164,54.62411
-5.87745,54.5778
-5.83226,54.58908
-6.94698,55.04388
-7.3296,54.99974
-5.96927,54.58923
-6.61036,54.75564
-6.00675,54.54005
-5.64996,54.40052
-6.19226,54.50988
-5.67202,54.64791
-5.92641,54.60118
-7.34985,55.02134
-5.88078,54.60185
-5.93301,54.58799
-5.97448,54.60705
-6.5152,54.28558
-5.94093,54.61562
-7.27999,55.00479
-5.95982,54.59257
-5.92641,54.60118
-5.98335,54.59448
-5.83711,54.63283
-6.01846,54.56069
-5.93015,54.59725
-5.93015,54.59725
-5.67221,54.64894
-5.94093,54.61562
-5.93307,54.59109
-7.3108,54.99526
-5.87745,54.5778
-5.81726,54.72311
-6.01941,54.55782
-6.34941,54.45743
-7.64143,54.34637
-5.89456,54.59033
-5.92769,54.59701
-5.93015,54.59725
-5.90666,54.58914
-5.90666,54.58914
-6.01941,54.55782
-6.25774,54.90651
-5.95459,54.57602
-5.95459,54.57602
-5.95459,54.57602
-5.62116,54.65
-6.01941,54.55782
-5.93517,54.58836
-5.91323,54.60386
-6.6941,55.14055
-5.66655,54.66463
-6.60551,54.76123
-5.88862,54.21399
-5.92769,54.59701
-5.93613,54.58196
-5.87745,54.5778
-7.32101,54.99627
-6.04043,54.55496
-6.04043,54.55496
-5.95527,54.61642
-7.6432,54.34816
-6.43466,55.07094
-5.95909,54.60748
-5.93365,54.59511
-6.21943,54.73502
-6.68183,55.13171
-5.93033,54.59919
-5.70474,54.57838
-5.87851,54.60065
-6.26718,54.86462
-5.93535,54.64433
-5.92834,54.5942
-6.55792,54.77823
-5.99797,54.58075
-7.3108,54.99526
-7.3108,54.99526
-5.96994,54.62185
-6.74549,54.41312
-7.25797,55.02086
-6.00515,54.67682
-6.01845,54.57474
-5.44699,54.46465
-5.98557,54.75434
-5.66803,54.66101
-5.93307,54.59109
-6.9418,55.0404
-6.35243,54.42342
-5.95858,54.59705
-5.918,54.5944
-5.92837,54.60152
-5.92837,54.60152
-5.924,54.59839
-6.34884,54.1832
-5.88408,54.60431
-6.19226,54.50988
-5.90443,54.59443
-6.19209,54.69321
-5.79087,54.59431
-6.45033,54.40415
-6.65356,54.34737
-6.36285,54.32881
-5.80056,54.59474
-6.68749,55.13312
-6.68749,55.13312
-6.19209,54.69321
-6.19209,54.69321
-6.26718,54.86462
-6.94305,55.04034
-6.71773,55.18309
-6.18497,54.73299
-6.18497,54.73299
-7.46418,54.82616
-5.66662,54.66393
-6.33319,54.17651
-5.81796,54.54611
-5.82733,54.85231
-6.19209,54.69321
-5.93318,54.60447
-7.62009,54.34179
-6.19209,54.69321
-5.67181,54.65904
-6.09013,54.50592
-6.36413,54.45346
-5.99811,54.56818
-6.34884,54.1832
-6.32845,55.13136
-5.93587,54.58822
-6.92444,55.14859
-6.01794,54.57105
-5.68148,54.64175
-6.65879,55.10849
-6.53073,54.61163
-5.6821,54.65236
-5.95921,54.24967
-6.0629,54.52403
-7.6316,54.47127
-5.89467,54.57716
-5.7107,54.77849
-7.46515,54.82332
-5.99811,54.56818
-5.93121,54.58803
-6.18497,54.73299
-5.92835,54.55148
-7.31996,54.99696
-6.19226,54.50988
-6.06886,54.5062
-6.74511,54.6359
-6.28056,54.86597
-6.19615,54.81017
-5.93098,54.60416
-5.66131,54.64541
-5.99963,54.06576
-6.26522,55.20283
-5.45978,54.49503
-7.32328,55.0264
-7.25797,55.02086
-6.76994,54.50513
-5.6655,54.66349
-5.54465,54.37914
-5.93354,54.60194
-5.67054,54.65944
-5.89298,54.20627
-6.20154,54.72135
-6.65356,54.34737
-5.94037,54.5852
-5.90744,54.67327
-5.94032,54.62598
-7.33012,55.02871
-5.89211,54.60127
-6.21517,54.7329
-7.17347,55.02233
-6.34175,54.17692
-5.9363,54.60882
-7.31113,55.03022
-7.59413,54.70159
-5.91323,54.60386
-5.93543,54.59512
-5.93026,54.59818
-5.9841,54.60684
-6.46411,55.12204
-6.34175,54.17692
-5.98756,54.57515
-5.92769,54.59701
-5.93488,54.58944
-6.0022,54.573
-6.00686,54.56963
-6.77194,54.50408
-5.92769,54.59701
-6.65356,54.34737
-6.077,54.52442
-6.0629,54.52403
-5.6793,54.62853
-5.93098,54.60416
-5.83398,54.64264
-5.93887,54.62265
-5.47708,54.49988
-5.67054,54.65944
-6.25394,54.09918
-6.57277,54.65002
-5.79459,54.59164
-5.85148,54.62021
-5.95007,54.5867
-6.01626,54.57713
-6.09157,54.45907
-5.91323,54.60386
-5.70993,54.75935
-5.6793,54.62853
-7.32083,55.02912
-7.35167,54.992
-5.92769,54.59701
-6.06877,54.50705
-6.0629,54.52403
-5.65223,54.40486
-5.88982,54.59221
-6.00321,54.76088
-5.97962,54.66895
,
-5.81105,54.59722
-5.9334,54.59797
-6.00321,54.76088
,
-6.65232,55.2039
-6.63861,55.19936
-5.93264,54.59165
-6.65692,55.11805
-7.35953,55.03285
-6.2767,54.84992
-6.38792,54.44546
-6.33596,54.17729
,
-5.92905,54.60221
-6.5505,54.77719
-6.63712,55.19604
-5.93154,54.6047
-5.92569,54.58304
-5.92569,54.58304
-6.69436,55.19361
,
-5.68148,54.64175
-6.34289,54.42689
-6.34289,54.42689
-5.95119,54.58912
-5.69864,54.65133
-7.4497,54.75589
-5.70841,54.59484
-5.69099,54.59418
-5.93098,54.60416
-5.70066,54.58742
-6.95454,55.04947
-5.93887,54.62265
-5.93307,54.59109
-5.84977,54.25704
-5.80135,54.85074
-5.93098,54.60416
-5.95555,54.59573
-5.95555,54.59573
-5.95555,54.59573
-5.95555,54.59573
-5.95555,54.59573
-5.95555,54.59573
-6.19209,54.69321
-6.26873,55.19867
-6.00776,54.57625
-5.92874,54.59703
-5.92753,54.59979
-7.16435,54.415
-5.98332,54.57949
-7.3203,54.99672
-6.44732,54.42461
-6.29374,54.87003
-5.93488,54.58944
-6.95454,55.04947
-5.86777,54.59359
-5.69099,54.59418
-5.88503,54.58601
-7.3203,54.99672
-5.91323,54.60386
-6.95454,55.04947
-5.79739,54.59419
-5.95007,54.5867
-6.05206,54.51039
-5.9252,54.6021
-7.32043,55.01181
-5.93724,54.58814
-5.93724,54.58814
-6.33475,54.46937
-6.01427,54.57701
-5.71548,54.3134
-6.33475,54.46937
-6.33754,54.17512
-5.85148,54.62021
-6.05206,54.51039
-6.03376,54.55796
-7.46761,54.82884
-5.8867,54.52473
-6.2774,54.8736
-6.61417,54.74905
-6.41309,54.3516
-6.02492,54.52275
-7.6386,54.36218
-7.81615,54.41719
-6.41309,54.3516
-5.85148,54.62021
-5.89619,54.57201
-7.27999,55.04606
-7.47679,54.82012
-5.71113,54.75334
-5.90101,54.10683
-6.65229,54.34575
-7.32853,55.02838
-5.47838,54.48775
-6.46337,54.43319
-5.94559,54.61826
-6.27837,54.87489
-7.2783,55.00331
-5.93469,54.59637
-6.27401,54.86078
-6.27405,54.86641
-5.92968,54.60285
-6.53184,54.29655
-5.86568,54.59382
-7.30602,54.59725
-5.98332,54.57949
-6.60731,54.74706
-6.75006,54.64038
-6.34926,54.18041
-5.89697,54.59557
-6.26105,54.13601
-7.93661,54.31539
-5.65052,54.40148
-6.65229,54.34575
-5.92641,54.60118
-6.34561,54.17746
-6.16849,54.29294
-6.32621,54.17937
-6.16849,54.29294
-6.16849,54.29294
-6.06487,54.5043
-6.06539,54.52504
-7.25797,55.02086
-5.70841,54.59484
-6.67521,54.53149
-6.19209,54.69321
-7.44578,54.25371
-6.01982,54.74992
-6.71765,55.18192
-6.71765,55.18192
-6.66301,54.35201
-6.77768,54.56892
-5.68752,54.65158
-6.34062,54.46742
-6.19209,54.69321
-5.92931,54.60023
-6.19209,54.69321
-7.3061,54.99715
-6.95225,55.0499
-5.70841,54.59484
-5.97955,54.57851
-5.74743,54.54582
-6.77768,54.56892
-5.96154,54.62385
-6.36498,54.33073
-6.19209,54.69321
-7.62372,54.34673
-5.90178,54.60081
-5.74743,54.54582
-5.70841,54.59484
-7.11189,54.92731
-6.25012,55.20111
-5.96365,54.60143
-5.66278,54.65795
-5.99929,54.6769
-6.19209,54.69321
-5.90178,54.60081
-6.1565,54.07117
-6.27728,54.35475
-6.27728,54.35475
-5.65661,54.64877
-5.92177,54.59959
-7.35844,54.95433
-5.89417,54.22486
-5.89417,54.22486
-5.9559,54.58628
-5.92497,54.60063
-6.75011,54.64565
-5.81932,54.33812
-5.69633,54.60129
-5.88495,54.59485
-6.35631,54.18522
-5.99999,54.75591
-6.74476,54.64444
-5.89492,54.60103
-5.89492,54.60103
-6.37329,54.20957
-6.19209,54.69321
-7.27115,54.99882
-6.02445,54.52137
-5.96912,54.61087
-6.2686,54.87426
-6.19209,54.69321
-6.40621,54.43348
-5.66655,54.66463
-5.66655,54.66463
-5.66655,54.66463
-5.66655,54.66463
-6.36545,54.37731
-7.31899,54.99525
-6.74498,54.64588
-6.19209,54.69321
-6.01552,54.53756
-5.837,54.86284
-5.97431,54.5919
-6.34298,54.17188
-5.71783,54.32706
-6.00295,54.57134
-5.61987,54.67266
-6.19209,54.69321
-5.89428,54.58955
-5.93734,54.6122
-6.33834,54.17979
-7.03049,55.04162
-6.19209,54.69321
-7.31996,54.99696
-6.40621,54.43348
-5.98277,54.62539
-6.93292,55.05071
-7.29748,54.98517
-5.67605,54.65523
-5.7003,54.57777
-5.7003,54.57777
-5.81105,54.59722
-5.67605,54.65523
-6.18609,54.71285
-5.71369,54.3154
-5.95007,54.5867
-5.94707,54.59435
